trade,2025-09-02,AAPL,Long,2025-09-02T13:54:00+00:00,2025-09-02T13:55:00+00:00,230.0940,230.2009,1.30,0.14,0.000465,60000,ScoreExit,0.5001,0.5643,0.3796,0.3455,0.8497,0.5706,0.3455,1.0000,,,
trade,2025-09-02,AAPL,Long,2025-09-02T13:57:00+00:00,2025-09-02T13:58:00+00:00,230.3941,230.2009,1.30,-0.25,-0.000838,60000,ScoreExit,0.5138,0.5068,0.5253,0.2688,1.0000,0.4549,0.2688,1.0000,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:00:00+00:00,2025-09-02T14:01:00+00:00,230.2040,230.3309,1.30,0.17,0.000551,60000,ScoreExit,0.4557,0.5202,0.2141,0.2688,0.9102,0.5122,0.2816,1.0000,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:03:00+00:00,2025-09-02T14:04:00+00:00,230.1990,230.2459,1.30,0.06,0.000204,60000,ScoreExit,0.3828,0.4888,-0.1617,0.2816,0.7668,0.2605,0.2816,0.9792,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:06:00+00:00,2025-09-02T14:07:00+00:00,230.4541,230.3959,1.30,-0.08,-0.000253,60000,ScoreExit,0.5035,0.5116,0.3023,0.2887,1.0000,0.3836,0.2887,1.0000,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:09:00+00:00,2025-09-02T14:10:00+00:00,230.3915,230.2759,1.30,-0.15,-0.000502,60000,ScoreExit,0.4334,0.4470,-0.0644,0.2887,0.8887,0.0299,0.2887,0.9026,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:12:00+00:00,2025-09-02T14:13:00+00:00,230.4341,230.4434,1.30,0.01,0.000041,60000,ScoreExit,0.4088,0.4721,0.0976,0.2177,0.8945,0.4143,0.2177,1.0000,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:15:00+00:00,2025-09-02T14:16:00+00:00,230.2441,230.0060,1.30,-0.31,-0.001034,60000,ScoreExit,0.2986,0.2785,-0.4244,0.2177,0.7012,-0.5169,0.2520,0.5966,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:18:00+00:00,2025-09-02T14:19:00+00:00,230.5141,230.3959,1.30,-0.15,-0.000513,60000,ScoreExit,0.4635,0.4672,0.3598,0.2520,0.9212,0.3883,0.2520,0.9239,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:21:00+00:00,2025-09-02T14:22:00+00:00,230.4941,230.5758,1.30,0.11,0.000354,60000,ScoreExit,0.4326,0.4991,0.2570,0.2425,0.8714,0.5361,0.2425,1.0000,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:24:00+00:00,2025-09-02T14:25:00+00:00,230.6442,230.1259,1.30,-0.67,-0.002247,60000,ScoreExit,0.4572,0.3037,0.2466,0.2425,0.9569,-0.3957,0.2425,0.6593,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:27:00+00:00,2025-09-02T14:28:00+00:00,230.3891,230.2959,1.30,-0.12,-0.000405,60000,ScoreExit,0.4370,0.4726,-0.1182,0.3919,0.7122,0.0517,0.3919,0.7745,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:30:00+00:00,2025-09-02T14:31:00+00:00,230.6742,230.2259,1.30,-0.58,-0.001943,60000,ScoreExit,0.5645,0.4036,0.4383,0.3919,0.9517,-0.2427,0.3660,0.6942,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:33:00+00:00,2025-09-02T14:34:00+00:00,230.6492,230.5495,1.30,-0.13,-0.000432,60000,ScoreExit,0.5283,0.5472,0.3314,0.3660,0.9183,0.4155,0.3660,0.9536,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:36:00+00:00,2025-09-02T14:37:00+00:00,230.4241,230.3059,1.30,-0.15,-0.000513,60000,ScoreExit,0.2163,0.2499,-0.3057,0.0689,0.6852,-0.1236,0.0689,0.7363,,,
trade,2025-09-02,AAPL,Long,2025-09-02T14:39:00+00:00,2025-09-02T14:40:00+00:00,230.2340,230.0460,1.30,-0.25,-0.000817,60000,ScoreExit,0.1485,0.1279,-0.4965,0.0689,0.5227,-0.5402,0.0689,0.4687,,,
summary,2025-09-02,AAPL,,,,,,,-3.25,,18,,,,,,,,,,0.5647,2025-09-02T13:52:00+00:00,161,562
trade,2025-09-02,MSFT,Long,2025-09-02T13:35:00+00:00,2025-09-02T13:36:00+00:00,501.9105,501.2296,0.60,-0.41,-0.001357,60000,ScoreExit,0.4427,0.4349,0.6131,0.2083,0.8546,0.5012,0.3121,0.6584,,,
trade,2025-09-02,MSFT,Long,2025-09-02T13:38:00+00:00,2025-09-02T13:39:00+00:00,502.4757,502.3467,0.60,-0.08,-0.000257,60000,ScoreExit,0.5341,0.5427,0.6253,0.3121,0.9475,0.6243,0.3121,0.9766,,,
trade,2025-09-02,MSFT,Long,2025-09-02T13:47:00+00:00,2025-09-02T13:48:00+00:00,502.8858,502.2643,0.60,-0.37,-0.001236,60000,ScoreExit,0.5806,0.5099,0.5496,0.4161,0.9201,0.3405,0.4161,0.7541,,,
trade,2025-09-02,MSFT,Long,2025-09-02T13:50:00+00:00,2025-09-02T13:51:00+00:00,503.3059,503.6589,0.60,0.21,0.000701,60000,ScoreExit,0.6024,0.5706,0.5272,0.4161,1.0000,0.5858,0.3533,1.0000,,,
trade,2025-09-02,MSFT,Long,2025-09-02T13:53:00+00:00,2025-09-02T13:54:00+00:00,503.6060,503.1440,0.60,-0.28,-0.000917,60000,ScoreExit,0.5410,0.5159,0.2902,0.3533,1.0000,0.1598,0.3533,0.9596,,,
trade,2025-09-02,MSFT,Long,2025-09-02T13:56:00+00:00,2025-09-02T13:57:00+00:00,503.8061,503.4507,0.60,-0.21,-0.000705,60000,ScoreExit,0.6021,0.5935,0.4114,0.4350,1.0000,0.3257,0.4350,1.0000,,,
trade,2025-09-02,MSFT,Long,2025-09-02T13:59:00+00:00,2025-09-02T14:00:00+00:00,503.9461,503.4539,0.60,-0.29,-0.000977,60000,ScoreExit,0.6052,0.5631,0.4426,0.4350,1.0000,0.1331,0.4350,0.9626,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:02:00+00:00,2025-09-02T14:03:00+00:00,503.8811,503.0540,0.60,-0.49,-0.001641,60000,ScoreExit,0.5300,0.3952,0.1219,0.3822,0.9616,-0.4909,0.3822,0.7165,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:05:00+00:00,2025-09-02T14:06:00+00:00,503.6360,503.0340,0.60,-0.36,-0.001195,60000,ScoreExit,0.4716,0.3431,-0.1107,0.3822,0.8445,-0.4305,0.2967,0.6938,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:08:00+00:00,2025-09-02T14:09:00+00:00,503.0059,502.8891,0.60,-0.07,-0.000232,60000,ScoreExit,0.3154,0.3221,-0.4062,0.2967,0.5933,-0.3542,0.2967,0.5983,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:11:00+00:00,2025-09-02T14:12:00+00:00,503.4369,503.0140,0.60,-0.25,-0.000840,60000,ScoreExit,0.4803,0.4560,0.1557,0.4141,0.7209,0.0309,0.4141,0.6815,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:14:00+00:00,2025-09-02T14:15:00+00:00,503.5860,503.4939,0.60,-0.05,-0.000183,60000,ScoreExit,0.4831,0.5375,0.1125,0.4141,0.7446,0.3875,0.4141,0.8343,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:17:00+00:00,2025-09-02T14:18:00+00:00,504.1070,504.3337,0.60,0.13,0.000450,60000,ScoreExit,0.6208,0.6409,0.5600,0.4718,0.9391,0.5783,0.4718,1.0000,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:20:00+00:00,2025-09-02T14:21:00+00:00,504.4313,504.1237,0.59,-0.18,-0.000610,60000,ScoreExit,0.6246,0.5215,0.4152,0.4718,1.0000,0.3879,0.3045,1.0000,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:23:00+00:00,2025-09-02T14:24:00+00:00,505.0327,504.2637,0.59,-0.46,-0.001523,60000,ScoreExit,0.5350,0.4997,0.5231,0.3045,1.0000,0.1701,0.3045,1.0000,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:26:00+00:00,2025-09-02T14:27:00+00:00,503.9861,503.8238,0.60,-0.10,-0.000322,60000,ScoreExit,0.5221,0.5441,-0.3335,0.5085,0.8345,-0.2259,0.5085,0.8718,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:29:00+00:00,2025-09-02T14:30:00+00:00,505.1115,505.1334,0.59,0.01,0.000043,60000,ScoreExit,0.6539,0.6603,0.4883,0.5085,1.0000,0.5515,0.5085,1.0000,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:32:00+00:00,2025-09-02T14:33:00+00:00,505.0765,504.8135,0.59,-0.16,-0.000521,60000,ScoreExit,0.6238,0.6277,0.3335,0.4841,1.0000,0.3727,0.4841,1.0000,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:35:00+00:00,2025-09-02T14:36:00+00:00,505.3866,504.9535,0.59,-0.26,-0.000857,60000,ScoreExit,0.6402,0.5034,0.4970,0.4841,1.0000,0.4399,0.2657,1.0000,,,
trade,2025-09-02,MSFT,Long,2025-09-02T14:38:00+00:00,2025-09-02T14:39:00+00:00,505.1365,504.6186,0.59,-0.31,-0.001025,60000,ScoreExit,0.4711,0.4442,0.1171,0.2657,1.0000,-0.1521,0.2657,1.0000,,,
summary,2025-09-02,MSFT,,,,,,,-3.96,,20,,,,,,,,,,0.6603,2025-09-02T14:29:00+00:00,207,492
trade,2025-09-03,SPY,Long,2025-09-03T14:45:00+00:00,2025-09-03T14:46:00+00:00,643.8781,643.4919,0.47,-0.18,-0.000600,60000,ScoreExit,0.3818,0.3938,0.4712,0.3546,0.4065,0.4510,0.3779,0.4065,,,
trade,2025-09-03,SPY,Long,2025-09-03T14:50:00+00:00,2025-09-03T14:51:00+00:00,644.1362,643.8518,0.47,-0.13,-0.000442,60000,ScoreExit,0.3915,0.3919,0.4278,0.3779,0.4065,0.5184,0.3636,0.4065,,,
trade,2025-09-03,SPY,Long,2025-09-03T14:59:00+00:00,2025-09-03T15:00:00+00:00,644.2482,643.7818,0.47,-0.22,-0.000724,60000,ScoreExit,0.3825,0.3547,0.3910,0.3691,0.4065,0.1127,0.3691,0.4065,,,
summary,2025-09-03,SPY,,,,,,,-0.53,,3,,,,,,,,,,0.5104,2025-09-02T09:36:00+00:00,858,1572
trade,2025-09-03,NVDA,Long,2025-09-03T13:56:00+00:00,2025-09-03T13:57:00+00:00,171.1163,171.1736,1.75,0.10,0.000335,60000,ScoreExit,0.2390,0.2631,0.2496,0.1433,0.4269,0.4897,0.1433,0.4269,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:00:00+00:00,2025-09-03T14:01:00+00:00,171.1963,171.5535,1.75,0.63,0.002086,60000,ScoreExit,0.2285,0.4119,0.1443,0.1433,0.4269,0.5647,0.3319,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:03:00+00:00,2025-09-03T14:04:00+00:00,171.2764,171.4286,1.75,0.27,0.000889,60000,ScoreExit,0.3538,0.3833,-0.0165,0.3319,0.5210,0.2780,0.3319,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:06:00+00:00,2025-09-03T14:07:00+00:00,171.5064,171.4836,1.75,-0.04,-0.000133,60000,ScoreExit,0.2553,0.2674,0.0955,0.1490,0.5210,0.2168,0.1490,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:09:00+00:00,2025-09-03T14:10:00+00:00,171.6365,171.3486,1.75,-0.50,-0.001677,60000,ScoreExit,0.2617,0.2334,0.1602,0.1490,0.5210,-0.1235,0.1490,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:16:00+00:00,2025-09-03T14:17:00+00:00,170.8462,170.5738,1.76,-0.48,-0.001595,60000,ScoreExit,0.2298,0.2161,-0.2484,0.1639,0.5210,-0.3838,0.1639,0.5206,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:19:00+00:00,2025-09-03T14:20:00+00:00,171.2814,171.1536,1.75,-0.22,-0.000746,60000,ScoreExit,0.2897,0.2878,0.3508,0.1639,0.5210,0.3322,0.1639,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:22:00+00:00,2025-09-03T14:23:00+00:00,171.2314,171.3136,1.75,0.14,0.000480,60000,ScoreExit,0.3075,0.3229,0.2904,0.2037,0.5210,0.4438,0.2037,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:28:00+00:00,2025-09-03T14:29:00+00:00,171.4514,171.5835,1.75,0.23,0.000770,60000,ScoreExit,0.2685,0.3041,0.1015,0.1701,0.5210,0.4575,0.1701,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:31:00+00:00,2025-09-03T14:32:00+00:00,171.5715,171.5835,1.75,0.02,0.000070,60000,ScoreExit,0.3665,0.3834,0.2328,0.3116,0.5210,0.4010,0.3116,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:34:00+00:00,2025-09-03T14:35:00+00:00,171.6465,171.5385,1.75,-0.19,-0.000629,60000,ScoreExit,0.3702,0.3745,0.2698,0.3116,0.5210,0.3127,0.3116,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:37:00+00:00,2025-09-03T14:38:00+00:00,171.6323,171.5135,1.75,-0.21,-0.000692,60000,ScoreExit,0.3389,0.3316,0.1568,0.2782,0.5210,0.0842,0.2782,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:40:00+00:00,2025-09-03T14:41:00+00:00,171.6565,171.7685,1.75,0.20,0.000652,60000,ScoreExit,0.3468,0.4555,0.2365,0.2782,0.5210,0.5413,0.4085,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:43:00+00:00,2025-09-03T14:44:00+00:00,171.9667,172.1333,1.74,0.29,0.000969,60000,ScoreExit,0.4527,0.4587,0.5133,0.4085,0.5210,0.5728,0.4085,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:46:00+00:00,2025-09-03T14:47:00+00:00,172.1716,172.0134,1.74,-0.28,-0.000919,60000,ScoreExit,0.4711,0.4589,0.5049,0.4405,0.5210,0.3830,0.4405,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:49:00+00:00,2025-09-03T14:50:00+00:00,172.2167,172.1833,1.74,-0.06,-0.000194,60000,ScoreExit,0.4717,0.4761,0.5105,0.4405,0.5210,0.5552,0.4405,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:54:00+00:00,2025-09-03T14:55:00+00:00,172.0996,172.1433,1.74,0.08,0.000254,60000,ScoreExit,0.3510,0.3880,-0.2759,0.3706,0.5210,0.0935,0.3706,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T14:57:00+00:00,2025-09-03T14:58:00+00:00,171.8916,172.0334,1.74,0.25,0.000825,60000,ScoreExit,0.1963,0.2526,-0.5507,0.1584,0.5210,0.0124,0.1584,0.5210,,,
trade,2025-09-03,NVDA,Long,2025-09-03T15:00:00+00:00,2025-09-03T15:01:00+00:00,171.9666,171.5836,1.74,-0.67,-0.002227,60000,ScoreExit,0.2162,0.1144,-0.3515,0.1584,0.5210,-0.5695,0.0780,0.4152,,,
summary,2025-09-03,NVDA,,,,,,,-0.44,,19,,,,,,,,,,0.7307,2025-09-02T13:50:00+00:00,831,1680
summary,2025-09-04,SPY,,,,,,,0.00,,0,,,,,,,,,,0.5104,2025-09-02T09:36:00+00:00,1423,2348
summary,2025-09-04,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.6629,2025-09-02T13:54:00+00:00,1523,2489
summary,2025-09-04,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.7307,2025-09-02T13:50:00+00:00,1379,2627
summary,2025-09-04,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.6603,2025-09-02T14:29:00+00:00,839,1634
summary,2025-09-05,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.8940,2025-09-02T13:54:00+00:00,2287,3075
summary,2025-09-05,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.9465,2025-09-02T20:27:00+00:00,2067,2801
summary,2025-09-05,NVDA,,,,,,,0.00,,0,,,,,,,,,,1.0000,2025-09-02T13:38:00+00:00,1699,3254
trade,2025-09-08,QQQ,Long,2025-09-08T13:32:00+00:00,2025-09-08T13:33:00+00:00,578.8386,578.3614,0.52,-0.25,-0.000824,60000,ScoreExit,0.3968,0.3666,0.3381,0.3886,0.4329,0.0853,0.3886,0.4165,,,
trade,2025-09-08,QQQ,Long,2025-09-08T13:39:00+00:00,2025-09-08T13:40:00+00:00,579.1187,578.6364,0.52,-0.25,-0.000833,60000,ScoreExit,0.1932,0.1809,-0.1701,0.1259,0.4489,-0.2682,0.1259,0.4404,,,
trade,2025-09-08,QQQ,Long,2025-09-08T13:44:00+00:00,2025-09-08T13:45:00+00:00,579.8189,579.2912,0.52,-0.27,-0.000910,60000,ScoreExit,0.3829,0.3637,0.3928,0.3482,0.4489,0.2012,0.3482,0.4489,,,
trade,2025-09-08,QQQ,Long,2025-09-08T13:50:00+00:00,2025-09-08T13:51:00+00:00,580.0790,579.3411,0.52,-0.38,-0.001272,60000,ScoreExit,0.4259,0.4057,0.4993,0.4021,0.4489,0.0599,0.4418,0.4489,,,
trade,2025-09-08,QQQ,Long,2025-09-08T13:53:00+00:00,2025-09-08T13:54:00+00:00,580.3090,579.7510,0.52,-0.29,-0.000962,60000,ScoreExit,0.4501,0.4234,0.5032,0.4418,0.4489,0.2360,0.4418,0.4489,,,
trade,2025-09-08,QQQ,Long,2025-09-08T13:59:00+00:00,2025-09-08T14:00:00+00:00,580.1990,579.6610,0.52,-0.28,-0.000927,60000,ScoreExit,0.2259,0.2089,-0.1320,0.1741,0.4489,-0.3021,0.1741,0.4489,,,
trade,2025-09-08,QQQ,Long,2025-09-08T14:02:00+00:00,2025-09-08T14:03:00+00:00,579.6488,579.6311,0.52,-0.01,-0.000031,60000,ScoreExit,0.2739,0.3027,-0.4513,0.3041,0.4552,-0.1629,0.3041,0.4552,,,
trade,2025-09-08,QQQ,Long,2025-09-08T14:05:00+00:00,2025-09-08T14:06:00+00:00,580.2690,579.8610,0.52,-0.21,-0.000703,60000,ScoreExit,0.3427,0.2699,0.2374,0.3041,0.4552,0.1408,0.1988,0.4552,,,
trade,2025-09-08,QQQ,Long,2025-09-08T14:10:00+00:00,2025-09-08T14:11:00+00:00,580.2090,579.8110,0.52,-0.21,-0.000686,60000,ScoreExit,0.2485,0.1343,-0.0734,0.1988,0.4552,-0.1674,0.0242,0.4552,,,
trade,2025-09-08,QQQ,Long,2025-09-08T14:13:00+00:00,2025-09-08T14:14:00+00:00,580.1090,579.6311,0.52,-0.25,-0.000824,60000,ScoreExit,0.1275,0.1143,-0.2358,0.0242,0.4552,-0.3674,0.0242,0.4552,,,
trade,2025-09-08,QQQ,Long,2025-09-08T14:26:00+00:00,2025-09-08T14:27:00+00:00,579.4688,579.5211,0.52,0.03,0.000090,60000,ScoreExit,0.2342,0.2930,-0.0948,0.1837,0.4447,0.4618,0.1837,0.4552,,,
trade,2025-09-08,QQQ,Long,2025-09-08T14:34:00+00:00,2025-09-08T14:35:00+00:00,580.3390,579.9410,0.52,-0.21,-0.000686,60000,ScoreExit,0.2031,0.1898,0.1899,0.0792,0.4552,0.0571,0.0792,0.4552,,,
trade,2025-09-08,QQQ,Long,2025-09-08T14:38:00+00:00,2025-09-08T14:39:00+00:00,580.4791,580.3508,0.52,-0.07,-0.000221,60000,ScoreExit,0.2736,0.3018,0.2280,0.1904,0.4552,0.5093,0.1904,0.4552,,,
trade,2025-09-08,QQQ,Long,2025-09-08T14:46:00+00:00,2025-09-08T14:47:00+00:00,580.7492,580.5408,0.52,-0.11,-0.000359,60000,ScoreExit,0.2324,0.2725,0.0015,0.1595,0.4552,0.4017,0.1595,0.4552,,,
trade,2025-09-08,QQQ,Long,2025-09-08T14:49:00+00:00,2025-09-08T14:50:00+00:00,580.8092,580.3808,0.52,-0.22,-0.000738,60000,ScoreExit,0.2518,0.2267,0.1956,0.1595,0.4552,-0.0556,0.1595,0.4552,,,
trade,2025-09-08,QQQ,Long,2025-09-08T14:52:00+00:00,2025-09-08T14:53:00+00:00,580.5391,580.2509,0.52,-0.15,-0.000496,60000,ScoreExit,0.1621,0.1860,-0.4788,0.1224,0.4552,-0.2404,0.1224,0.4552,,,
trade,2025-09-08,QQQ,Long,2025-09-08T14:55:00+00:00,2025-09-08T14:56:00+00:00,580.6391,580.3009,0.52,-0.17,-0.000583,60000,ScoreExit,0.1904,0.1017,-0.1958,0.1224,0.4552,-0.0469,-0.0503,0.4552,,,
summary,2025-09-08,QQQ,,,,,,,-3.29,,17,,,,,,,,,,0.4573,2025-09-08T08:18:00+00:00,501,1230
summary,2025-09-08,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.8336,2025-09-05T14:11:00+00:00,230,1038
trade,2025-09-08,NVDA,Long,2025-09-08T13:30:00+00:00,2025-09-08T13:31:00+00:00,167.6053,168.0946,1.79,0.88,0.002919,60000,ScoreExit,0.3833,0.5911,0.3553,0.2185,0.7223,0.5035,0.5401,0.7223,,,
trade,2025-09-08,NVDA,Long,2025-09-08T13:33:00+00:00,2025-09-08T15:34:00+00:00,168.6106,170.0540,1.78,2.57,0.008561,7260000,MaxHoldTimeout,0.5988,0.3510,0.5801,0.5401,0.7223,0.5057,0.1571,0.6872,,,
summary,2025-09-08,NVDA,,,,,,,3.44,,2,,,,,,,,,,1.0000,2025-09-05T13:41:00+00:00,920,1348
trade,2025-09-08,MSFT,Long,2025-09-08T13:47:00+00:00,2025-09-08T13:48:00+00:00,499.1347,498.5554,0.60,-0.35,-0.001161,60000,ScoreExit,0.3907,0.3508,0.3172,0.3848,0.4269,0.0490,0.3848,0.3832,,,
trade,2025-09-08,MSFT,Long,2025-09-08T13:50:00+00:00,2025-09-08T13:51:00+00:00,499.4062,498.8654,0.60,-0.32,-0.001083,60000,ScoreExit,0.4239,0.4238,0.5103,0.3848,0.4732,0.2728,0.4434,0.4349,,,
trade,2025-09-08,MSFT,Long,2025-09-08T13:53:00+00:00,2025-09-08T13:54:00+00:00,500.2850,499.5401,0.60,-0.45,-0.001489,60000,ScoreExit,0.4656,0.4495,0.5704,0.4434,0.4751,0.4096,0.4434,0.4751,,,
trade,2025-09-08,MSFT,Long,2025-09-08T13:58:00+00:00,2025-09-08T13:59:00+00:00,499.6749,498.6304,0.60,-0.63,-0.002090,60000,ScoreExit,0.1838,0.1109,0.0032,0.0682,0.4751,-0.4582,0.0682,0.3859,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:01:00+00:00,2025-09-08T14:02:00+00:00,499.4548,498.9653,0.60,-0.29,-0.000980,60000,ScoreExit,0.1825,0.1489,0.0457,0.0435,0.5059,-0.1817,0.0435,0.4700,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:04:00+00:00,2025-09-08T14:05:00+00:00,498.9146,498.4654,0.60,-0.27,-0.000900,60000,ScoreExit,0.1063,0.0989,-0.4814,0.0435,0.4279,-0.5272,0.0435,0.4182,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:07:00+00:00,2025-09-08T14:08:00+00:00,498.8196,498.4920,0.60,-0.20,-0.000657,60000,ScoreExit,0.1832,0.1796,-0.4209,0.1682,0.4146,-0.4457,0.1682,0.4107,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:10:00+00:00,2025-09-08T14:11:00+00:00,499.1147,498.5927,0.60,-0.31,-0.001046,60000,ScoreExit,0.2571,0.1605,0.1909,0.1682,0.4570,-0.2163,0.0906,0.4258,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:13:00+00:00,2025-09-08T14:14:00+00:00,498.9756,498.7903,0.60,-0.11,-0.000371,60000,ScoreExit,0.1870,0.1971,-0.0015,0.0906,0.4426,0.0806,0.0906,0.4490,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:26:00+00:00,2025-09-08T14:27:00+00:00,500.0450,499.8700,0.60,-0.10,-0.000350,60000,ScoreExit,0.4639,0.4685,0.5406,0.4271,0.5121,0.5865,0.4271,0.5121,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:29:00+00:00,2025-09-08T14:30:00+00:00,500.5151,500.4448,0.60,-0.04,-0.000140,60000,ScoreExit,0.4644,0.4673,0.5455,0.4271,0.5121,0.5744,0.4271,0.5121,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:33:00+00:00,2025-09-08T14:34:00+00:00,500.2750,499.7950,0.60,-0.29,-0.000960,60000,ScoreExit,0.3246,0.3127,-0.0590,0.2948,0.5121,-0.1781,0.2948,0.5121,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:36:00+00:00,2025-09-08T14:37:00+00:00,500.4551,500.2949,0.60,-0.10,-0.000320,60000,ScoreExit,0.3705,0.3891,0.2163,0.3254,0.5121,0.4026,0.3254,0.5121,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:40:00+00:00,2025-09-08T14:41:00+00:00,500.5251,500.2999,0.60,-0.13,-0.000450,60000,ScoreExit,0.3641,0.3176,0.1517,0.3254,0.5121,0.0266,0.2689,0.5121,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:44:00+00:00,2025-09-08T14:45:00+00:00,500.8352,500.2649,0.60,-0.34,-0.001139,60000,ScoreExit,0.3455,0.2968,0.3052,0.2689,0.5121,-0.1815,0.2689,0.5121,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:48:00+00:00,2025-09-08T14:49:00+00:00,500.6351,500.1749,0.60,-0.28,-0.000919,60000,ScoreExit,0.3053,0.2705,0.0603,0.2427,0.5121,-0.2876,0.2427,0.5121,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:51:00+00:00,2025-09-08T14:52:00+00:00,500.4951,499.9750,0.60,-0.31,-0.001039,60000,ScoreExit,0.2739,0.2355,-0.1395,0.2238,0.5121,-0.5242,0.2238,0.5121,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:54:00+00:00,2025-09-08T14:55:00+00:00,500.5451,500.2199,0.60,-0.19,-0.000650,60000,ScoreExit,0.2940,0.2950,0.0609,0.2238,0.5121,0.0716,0.2238,0.5121,,,
trade,2025-09-08,MSFT,Long,2025-09-08T14:57:00+00:00,2025-09-08T14:58:00+00:00,500.5951,500.3449,0.60,-0.15,-0.000500,60000,ScoreExit,0.2142,0.2421,0.0394,0.0944,0.5121,0.3184,0.0944,0.5121,,,
trade,2025-09-08,MSFT,Long,2025-09-08T15:00:00+00:00,2025-09-08T15:01:00+00:00,500.3200,500.0149,0.60,-0.18,-0.000610,60000,ScoreExit,0.1712,0.2064,-0.3905,0.0944,0.5121,-0.4348,0.1575,0.5181,,,
summary,2025-09-08,MSFT,,,,,,,-5.06,,20,,,,,,,,,,0.5965,2025-09-08T08:28:00+00:00,356,1045
summary,2025-09-09,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.4133,2025-09-09T17:13:00+00:00,251,1257
summary,2025-09-09,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.7696,2025-09-08T13:52:00+00:00,769,1675
summary,2025-09-09,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.7791,2025-09-08T09:51:00+00:00,516,1109
summary,2025-09-10,SPY,,,,,,,0.00,,0,,,,,,,,,,0.3625,2025-09-08T14:54:00+00:00,1261,2210
trade,2025-09-10,NVDA,Long,2025-09-10T13:31:00+00:00,2025-09-10T13:32:00+00:00,175.7978,175.7373,1.70,-0.10,-0.000344,60000,ScoreExit,0.3759,0.3772,-0.5155,0.4098,0.6054,-0.5023,0.4098,0.6054,,,
